timestamp,robot_id,axis_id,pos_deg,current_amp,temp_cel,vibration_mm_s
2025-12-23T17:10:54,ROB-01,2,-13.61,9.13,60.1,0.152
2025-12-23T17:10:55,ROB-01,1,43.53,1.6,39.9,0.025
2025-12-23T17:10:55,ROB-01,2,-13.2,8.22,60.1,0.142
2025-12-23T17:10:56,ROB-01,1,44.43,1.59,39.9,0.014
2025-12-23T17:10:56,ROB-01,2,-12.77,7.37,60.1,0.145
2025-12-23T17:10:57,ROB-01,1,45.33,1.35,39.9,0.021
2025-12-23T17:10:57,ROB-01,2,-12.34,7.81,60.1,0.14
2025-12-23T17:10:58,ROB-01,1,46.23,1.59,39.9,0.039
2025-12-23T17:10:58,ROB-01,2,-11.9,7.62,60.1,0.155
2025-12-23T17:10:59,ROB-01,1,47.13,1.8,39.9,0.021
2025-12-23T17:10:59,ROB-01,2,-11.45,8.61,60.2,0.163
2025-12-23T17:11:00,ROB-01,1,48.02,1.99,39.9,0.027
2025-12-23T17:11:00,ROB-01,2,-11.0,7.82,60.2,0.149
2025-12-23T17:11:01,ROB-01,1,48.92,1.68,39.9,0.013
2025-12-23T17:11:01,ROB-01,2,-10.54,8.22,60.2,0.165
2025-12-23T17:11:02,ROB-01,1,49.82,1.57,39.9,0.031
2025-12-23T17:11:02,ROB-01,2,-10.07,6.53,60.2,0.133
2025-12-23T17:11:03,ROB-01,1,50.71,1.67,39.9,0.028
2025-12-23T17:11:03,ROB-01,2,-9.6,7.3,60.2,0.131
2025-12-23T17:11:04,ROB-01,1,51.6,1.24,39.9,0.014
2025-12-23T17:11:04,ROB-01,2,-9.12,7.94,60.2,0.123
2025-12-23T17:11:05,ROB-01,1,52.49,1.6,39.9,0.026
2025-12-23T17:11:05,ROB-01,2,-8.64,8.19,60.3,0.162
2025-12-23T17:11:06,ROB-01,1,53.38,1.31,39.9,0.01
2025-12-23T17:11:06,ROB-01,2,-8.15,8.05,60.3,0.144
2025-12-23T17:11:07,ROB-01,1,54.26,1.49,39.9,0.024
2025-12-23T17:11:07,ROB-01,2,-7.66,6.78,60.3,0.116
2025-12-23T17:11:08,ROB-01,1,55.14,1.82,39.9,0.037
2025-12-23T17:11:08,ROB-01,2,-7.16,6.74,60.3,0.111
2025-12-23T17:11:09,ROB-01,1,56.01,1.95,39.9,0.013
2025-12-23T17:11:09,ROB-01,2,-6.67,6.98,60.3,0.109
2025-12-23T17:11:10,ROB-01,1,56.88,1.74,39.9,0.035
2025-12-23T17:11:10,ROB-01,2,-6.17,5.9,60.3,0.123
2025-12-23T17:11:11,ROB-01,1,57.75,1.88,39.9,0.029
2025-12-23T17:11:11,ROB-01,2,-5.67,7.17,60.3,0.113
2025-12-23T17:11:12,ROB-01,1,58.61,1.48,39.9,0.012
2025-12-23T17:11:12,ROB-01,2,-5.17,5.57,60.3,0.113
2025-12-23T17:11:13,ROB-01,1,59.47,1.88,39.9,0.021
2025-12-23T17:11:13,ROB-01,2,-4.67,6.83,60.4,0.125
2025-12-23T17:11:14,ROB-01,1,60.31,1.27,39.9,0.03
2025-12-23T17:11:14,ROB-01,2,-4.17,6.95,60.4,0.142
2025-12-23T17:11:15,ROB-01,1,61.16,1.99,39.9,0.025
2025-12-23T17:11:15,ROB-01,2,-3.67,6.1,60.4,0.135
2025-12-23T17:11:16,ROB-01,1,61.99,1.88,39.9,0.038
2025-12-23T17:11:16,ROB-01,2,-3.18,6.8,60.4,0.144
2025-12-23T17:11:17,ROB-01,1,62.82,1.82,39.9,0.013
2025-12-23T17:11:17,ROB-01,2,-2.68,5.8,60.4,0.116
2025-12-23T17:11:18,ROB-01,1,63.65,1.94,39.9,0.012
2025-12-23T17:11:18,ROB-01,2,-2.19,6.55,60.4,0.14
2025-12-23T17:11:19,ROB-01,1,64.46,1.73,39.9,0.018
2025-12-23T17:11:19,ROB-01,2,-1.7,5.47,60.4,0.105
2025-12-23T17:11:20,ROB-01,1,65.27,1.89,39.9,0.015
2025-12-23T17:11:20,ROB-01,2,-1.21,6.13,60.4,0.133
2025-12-23T17:11:21,ROB-01,1,66.07,1.85,39.9,0.02
2025-12-23T17:11:21,ROB-01,2,-0.73,5.82,60.4,0.101
2025-12-23T17:11:22,ROB-01,1,66.86,1.8,39.9,0.025
2025-12-23T17:11:22,ROB-01,2,-0.26,5.47,60.5,0.095
2025-12-23T17:11:23,ROB-01,1,67.64,1.46,39.9,0.028
2025-12-23T17:11:23,ROB-01,2,0.22,5.95,60.5,0.107
2025-12-23T17:11:24,ROB-01,1,68.42,1.44,39.9,0.024
2025-12-23T17:11:24,ROB-01,2,0.68,5.63,60.5,0.128
2025-12-23T17:11:25,ROB-01,1,69.18,1.94,39.9,0.014
2025-12-23T17:11:25,ROB-01,2,1.14,6.02,60.5,0.104
2025-12-23T17:11:26,ROB-01,1,69.93,1.37,39.9,0.021
2025-12-23T17:11:26,ROB-01,2,1.59,5.25,60.5,0.087
2025-12-23T17:11:27,ROB-01,1,70.68,1.6,39.9,0.031
2025-12-23T17:11:27,ROB-01,2,2.04,5.55,60.5,0.125
2025-12-23T17:11:28,ROB-01,1,71.41,1.85,39.9,0.026
2025-12-23T17:11:28,ROB-01,2,2.48,5.68,60.5,0.11
2025-12-23T17:11:29,ROB-01,1,72.14,1.9,39.9,0.037
2025-12-23T17:11:29,ROB-01,2,2.91,5.84,60.5,0.118
2025-12-23T17:11:30,ROB-01,1,72.85,1.7,39.9,0.027
2025-12-23T17:11:30,ROB-01,2,3.33,6.89,60.5,0.142
2025-12-23T17:11:31,ROB-01,1,73.55,1.42,39.9,0.029
2025-12-23T17:11:31,ROB-01,2,3.74,5.91,60.6,0.131
2025-12-23T17:11:32,ROB-01,1,74.24,1.4,39.9,0.021
2025-12-23T17:11:32,ROB-01,2,4.14,7.17,60.6,0.156
2025-12-23T17:11:33,ROB-01,1,74.92,1.9,39.9,0.016
2025-12-23T17:11:33,ROB-01,2,4.53,5.85,60.6,0.091
2025-12-23T17:11:34,ROB-01,1,75.58,1.28,39.9,0.037
2025-12-23T17:11:34,ROB-01,2,4.91,6.44,60.6,0.103
2025-12-23T17:11:35,ROB-01,1,76.24,1.36,39.9,0.037
2025-12-23T17:11:35,ROB-01,2,5.28,5.67,60.6,0.1
2025-12-23T17:11:36,ROB-01,1,76.88,1.49,39.9,0.026
2025-12-23T17:11:36,ROB-01,2,5.64,5.87,60.6,0.095
2025-12-23T17:11:37,ROB-01,1,77.51,1.7,39.9,0.018
2025-12-23T17:11:37,ROB-01,2,5.99,6.46,60.6,0.098
2025-12-23T17:11:38,ROB-01,1,78.12,1.55,39.9,0.029
2025-12-23T17:11:38,ROB-01,2,6.32,5.93,60.6,0.117
2025-12-23T17:11:39,ROB-01,1,78.73,1.56,39.9,0.019
2025-12-23T17:11:39,ROB-01,2,6.64,6.71,60.6,0.143
2025-12-23T17:11:40,ROB-01,1,79.32,1.49,39.9,0.024
2025-12-23T17:11:40,ROB-01,2,6.95,6.71,60.7,0.141
2025-12-23T17:11:41,ROB-01,1,79.89,1.65,39.9,0.016
2025-12-23T17:11:41,ROB-01,2,7.25,7.58,60.7,0.147
2025-12-23T17:11:42,ROB-01,1,80.45,1.26,39.9,0.018
2025-12-23T17:11:42,ROB-01,2,7.53,6.53,60.7,0.125
2025-12-23T17:11:43,ROB-01,1,81.0,1.29,39.9,0.035
2025-12-23T17:11:43,ROB-01,2,7.8,7.4,60.7,0.141
2025-12-23T17:11:44,ROB-01,1,81.53,1.22,39.9,0.025
2025-12-23T17:11:44,ROB-01,2,8.05,7.62,60.7,0.152
2025-12-23T17:11:45,ROB-01,1,82.05,1.31,39.9,0.02
2025-12-23T17:11:45,ROB-01,2,8.29,6.79,60.7,0.111
2025-12-23T17:11:46,ROB-01,1,82.55,1.22,39.9,0.019
2025-12-23T17:11:46,ROB-01,2,8.51,7.63,60.7,0.131
2025-12-23T17:11:47,ROB-01,1,83.04,1.76,39.9,0.037
2025-12-23T17:11:47,ROB-01,2,8.72,7.18,60.8,0.146
2025-12-23T17:11:48,ROB-01,1,83.51,1.74,39.9,0.034
2025-12-23T17:11:48,ROB-01,2,8.92,7.11,60.8,0.116
2025-12-23T17:11:49,ROB-01,1,83.97,1.22,39.9,0.037
2025-12-23T17:11:49,ROB-01,2,9.1,7.64,60.8,0.118
2025-12-23T17:11:50,ROB-01,1,84.41,1.37,39.9,0.029
2025-12-23T17:11:50,ROB-01,2,9.26,8.05,60.8,0.134
2025-12-23T17:11:51,ROB-01,1,84.84,1.64,39.9,0.036
2025-12-23T17:11:51,ROB-01,2,9.41,7.6,60.8,0.118
2025-12-23T17:11:52,ROB-01,1,85.25,1.22,39.9,0.02
2025-12-23T17:11:52,ROB-01,2,9.54,8.19,60.8,0.173
2025-12-23T17:11:53,ROB-01,1,85.65,1.45,39.9,0.021
2025-12-23T17:11:53,ROB-01,2,9.65,8.24,60.8,0.158
2025-12-23T17:11:54,ROB-01,1,86.02,1.8,39.9,0.014
2025-12-23T17:11:54,ROB-01,2,9.75,7.41,60.9,0.16
2025-12-23T17:11:55,ROB-01,1,86.39,1.88,39.9,0.021
2025-12-23T17:11:55,ROB-01,2,9.83,7.79,60.9,0.125
2025-12-23T17:11:56,ROB-01,1,86.73,1.9,39.9,0.037
2025-12-23T17:11:56,ROB-01,2,9.9,8.1,60.9,0.171
2025-12-23T17:11:57,ROB-01,1,87.06,1.8,39.9,0.021
2025-12-23T17:11:57,ROB-01,2,9.95,6.65,60.9,0.147
2025-12-23T17:11:58,ROB-01,1,87.37,1.84,40.0,0.03
2025-12-23T17:11:58,ROB-01,2,9.98,8.33,60.9,0.132
2025-12-23T17:11:59,ROB-01,1,87.67,1.51,40.0,0.027
2025-12-23T17:11:59,ROB-01,2,10.0,8.41,60.9,0.151
2025-12-23T17:12:00,ROB-01,1,87.94,1.62,40.0,0.017
2025-12-23T17:12:00,ROB-01,2,10.0,7.89,60.9,0.136
2025-12-23T17:12:01,ROB-01,1,88.2,1.3,40.0,0.033
2025-12-23T17:12:01,ROB-01,2,9.98,7.38,61.0,0.122
2025-12-23T17:12:02,ROB-01,1,88.45,1.87,40.0,0.021
2025-12-23T17:12:02,ROB-01,2,9.95,7.65,61.0,0.162
2025-12-23T17:12:03,ROB-01,1,88.67,1.26,40.0,0.024
2025-12-23T17:12:03,ROB-01,2,9.9,7.36,61.0,0.137
2025-12-23T17:12:04,ROB-01,1,88.88,1.93,40.0,0.036
2025-12-23T17:12:04,ROB-01,2,9.83,7.14,61.0,0.108
2025-12-23T17:12:05,ROB-01,1,89.07,1.57,40.0,0.031
2025-12-23T17:12:05,ROB-01,2,9.75,7.11,61.0,0.125
2025-12-23T17:12:06,ROB-01,1,89.24,1.58,40.0,0.02
2025-12-23T17:12:06,ROB-01,2,9.65,7.87,61.0,0.132
2025-12-23T17:12:07,ROB-01,1,89.4,1.25,40.0,0.031
2025-12-23T17:12:07,ROB-01,2,9.53,7.58,61.0,0.155
2025-12-23T17:12:08,ROB-01,1,89.54,1.98,40.0,0.032
2025-12-23T17:12:08,ROB-01,2,9.4,7.19,61.1,0.136
2025-12-23T17:12:09,ROB-01,1,89.66,1.88,40.0,0.012
2025-12-23T17:12:09,ROB-01,2,9.25,6.39,61.1,0.108
2025-12-23T17:12:10,ROB-01,1,89.76,1.96,40.0,0.021
2025-12-23T17:12:10,ROB-01,2,9.09,6.33,61.1,0.133
2025-12-23T17:12:11,ROB-01,1,89.84,1.26,40.0,0.027
2025-12-23T17:12:11,ROB-01,2,8.91,7.53,61.1,0.125
2025-12-23T17:12:12,ROB-01,1,89.91,1.9,40.0,0.028
2025-12-23T17:12:12,ROB-01,2,8.71,7.38,61.1,0.152
2025-12-23T17:12:13,ROB-01,1,89.96,1.56,40.0,0.031
2025-12-23T17:12:13,ROB-01,2,8.5,6.93,61.1,0.114
2025-12-23T17:12:14,ROB-01,1,89.99,1.96,40.0,0.033
2025-12-23T17:12:14,ROB-01,2,8.27,7.87,61.1,0.159
2025-12-23T17:12:15,ROB-01,1,90.0,1.39,40.0,0.017
2025-12-23T17:12:15,ROB-01,2,8.03,6.39,61.2,0.132
2025-12-23T17:12:16,ROB-01,1,89.99,1.3,40.0,0.015
2025-12-23T17:12:16,ROB-01,2,7.78,7.97,61.2,0.125
2025-12-23T17:12:17,ROB-01,1,89.97,1.49,40.0,0.026
2025-12-23T17:12:17,ROB-01,2,7.51,7.47,61.2,0.132
2025-12-23T17:12:18,ROB-01,1,89.93,1.22,40.0,0.037
2025-12-23T17:12:18,ROB-01,2,7.23,7.71,61.2,0.127
2025-12-23T17:12:19,ROB-01,1,89.87,1.76,40.0,0.035
2025-12-23T17:12:19,ROB-01,2,6.93,7.28,61.2,0.122
2025-12-23T17:12:20,ROB-01,1,89.79,1.25,40.0,0.038
2025-12-23T17:12:20,ROB-01,2,6.62,6.99,61.2,0.107
2025-12-23T17:12:21,ROB-01,1,89.7,1.35,40.0,0.038
2025-12-23T17:12:21,ROB-01,2,6.3,6.86,61.2,0.104
2025-12-23T17:12:22,ROB-01,1,89.58,1.9,40.0,0.031
2025-12-23T17:12:22,ROB-01,2,5.96,6.04,61.2,0.106
2025-12-23T17:12:23,ROB-01,1,89.45,1.57,40.0,0.037
2025-12-23T17:12:23,ROB-01,2,5.62,7.49,61.3,0.137
2025-12-23T17:12:24,ROB-01,1,89.3,1.67,40.0,0.028
2025-12-23T17:12:24,ROB-01,2,5.26,6.58,61.3,0.146
2025-12-23T17:12:25,ROB-01,1,89.13,1.56,40.0,0.026
2025-12-23T17:12:25,ROB-01,2,4.89,7.11,61.3,0.115
2025-12-23T17:12:26,ROB-01,1,88.95,1.97,40.0,0.036
2025-12-23T17:12:26,ROB-01,2,4.51,5.75,61.3,0.105
2025-12-23T17:12:27,ROB-01,1,88.75,1.79,40.0,0.017
2025-12-23T17:12:27,ROB-01,2,4.11,6.08,61.3,0.106
2025-12-23T17:12:28,ROB-01,1,88.53,1.84,40.0,0.012
2025-12-23T17:12:28,ROB-01,2,3.71,6.13,61.3,0.095
2025-12-23T17:12:29,ROB-01,1,88.29,1.33,40.0,0.038
2025-12-23T17:12:29,ROB-01,2,3.3,6.09,61.3,0.138
2025-12-23T17:12:30,ROB-01,1,88.04,1.7,40.0,0.011
2025-12-23T17:12:30,ROB-01,2,2.88,5.73,61.3,0.115
2025-12-23T17:12:31,ROB-01,1,87.77,1.65,40.0,0.016
2025-12-23T17:12:31,ROB-01,2,2.45,6.93,61.4,0.127
2025-12-23T17:12:32,ROB-01,1,87.48,1.46,40.0,0.011
2025-12-23T17:12:32,ROB-01,2,2.01,5.08,61.4,0.093
2025-12-23T17:12:33,ROB-01,1,87.17,1.75,40.0,0.035
2025-12-23T17:12:33,ROB-01,2,1.57,6.37,61.4,0.142
2025-12-23T17:12:34,ROB-01,1,86.85,1.32,40.0,0.023
2025-12-23T17:12:34,ROB-01,2,1.11,5.18,61.4,0.113
2025-12-23T17:12:35,ROB-01,1,86.51,1.5,40.0,0.01
2025-12-23T17:12:35,ROB-01,2,0.65,5.86,61.4,0.123
2025-12-23T17:12:36,ROB-01,1,86.15,1.44,40.0,0.027
2025-12-23T17:12:36,ROB-01,2,0.19,5.36,61.4,0.112
2025-12-23T17:12:37,ROB-01,1,85.78,1.75,40.0,0.039
2025-12-23T17:12:37,ROB-01,2,-0.28,4.76,61.4,0.104
2025-12-23T17:12:38,ROB-01,1,85.39,1.93,40.0,0.021
2025-12-23T17:12:38,ROB-01,2,-0.76,5.05,61.4,0.089
2025-12-23T17:12:39,ROB-01,1,84.99,1.58,40.0,0.035
2025-12-23T17:12:39,ROB-01,2,-1.24,5.97,61.4,0.109
2025-12-23T17:12:40,ROB-01,1,84.57,1.77,40.0,0.012
2025-12-23T17:12:40,ROB-01,2,-1.73,6.14,61.4,0.122
2025-12-23T17:12:41,ROB-01,1,84.13,1.33,40.0,0.036
2025-12-23T17:12:41,ROB-01,2,-2.22,5.36,61.5,0.107
2025-12-23T17:12:42,ROB-01,1,83.68,1.22,40.0,0.034
2025-12-23T17:12:42,ROB-01,2,-2.71,6.24,61.5,0.1
2025-12-23T17:12:43,ROB-01,1,83.21,1.59,40.0,0.028
2025-12-23T17:12:43,ROB-01,2,-3.21,5.49,61.5,0.119
2025-12-23T17:12:44,ROB-01,1,82.73,1.22,40.0,0.037
2025-12-23T17:12:44,ROB-01,2,-3.71,6.01,61.5,0.095
2025-12-23T17:12:45,ROB-01,1,82.23,1.51,40.0,0.026
2025-12-23T17:12:45,ROB-01,2,-4.2,6.08,61.5,0.099
2025-12-23T17:12:46,ROB-01,1,81.72,1.46,40.0,0.02
2025-12-23T17:12:46,ROB-01,2,-4.7,5.75,61.5,0.136
2025-12-23T17:12:47,ROB-01,1,81.19,1.4,40.0,0.038
2025-12-23T17:12:47,ROB-01,2,-5.2,7.1,61.5,0.125
2025-12-23T17:12:48,ROB-01,1,80.65,1.73,40.0,0.024
2025-12-23T17:12:48,ROB-01,2,-5.7,6.23,61.5,0.097
2025-12-23T17:12:49,ROB-01,1,80.09,1.54,40.0,0.021
2025-12-23T17:12:49,ROB-01,2,-6.2,6.5,61.6,0.104
2025-12-23T17:12:50,ROB-01,1,79.52,1.55,40.0,0.018
2025-12-23T17:12:50,ROB-01,2,-6.7,7.24,61.6,0.144
2025-12-23T17:12:51,ROB-01,1,78.94,1.37,40.0,0.023
2025-12-23T17:12:51,ROB-01,2,-7.2,7.43,61.6,0.16
2025-12-23T17:12:52,ROB-01,1,78.34,1.54,40.0,0.028
2025-12-23T17:12:52,ROB-01,2,-7.69,6.93,61.6,0.132
2025-12-23T17:12:53,ROB-01,1,77.73,1.56,40.0,0.028
2025-12-23T17:12:53,ROB-01,2,-8.18,6.23,61.6,0.102
2025-12-23T17:12:54,ROB-01,1,77.1,1.49,40.0,0.029
2025-12-23T17:12:54,ROB-01,2,-8.67,7.87,61.6,0.128
2025-12-23T17:12:55,ROB-01,1,76.47,1.35,40.0,0.028
2025-12-23T17:12:55,ROB-01,2,-9.15,7.82,61.6,0.145
2025-12-23T17:12:56,ROB-01,1,75.82,1.27,40.0,0.037
2025-12-23T17:12:56,ROB-01,2,-9.63,8.32,61.6,0.166
2025-12-23T17:12:57,ROB-01,1,75.15,1.6,40.0,0.01
2025-12-23T17:12:57,ROB-01,2,-10.1,6.75,61.7,0.12
2025-12-23T17:12:58,ROB-01,1,74.48,1.72,40.0,0.016
2025-12-23T17:12:58,ROB-01,2,-10.57,7.69,61.7,0.152
2025-12-23T17:12:59,ROB-01,1,73.79,1.64,40.0,0.027
2025-12-23T17:12:59,ROB-01,2,-11.03,7.19,61.7,0.127
2025-12-23T17:13:00,ROB-01,1,73.1,2.0,40.0,0.013
2025-12-23T17:13:00,ROB-01,2,-11.48,8.78,61.7,0.174
2025-12-23T17:13:01,ROB-01,1,72.39,1.55,40.0,0.022
2025-12-23T17:13:01,ROB-01,2,-11.93,7.54,61.7,0.157
2025-12-23T17:13:02,ROB-01,1,71.67,1.36,40.0,0.029
2025-12-23T17:13:02,ROB-01,2,-12.37,7.35,61.7,0.152
2025-12-23T17:13:03,ROB-01,1,70.94,1.74,40.0,0.02
2025-12-23T17:13:03,ROB-01,2,-12.8,8.0,61.8,0.157
2025-12-23T17:13:04,ROB-01,1,70.2,1.41,40.0,0.025
2025-12-23T17:13:04,ROB-01,2,-13.22,7.21,61.8,0.134
2025-12-23T17:13:05,ROB-01,1,69.45,1.35,40.0,0.01
2025-12-23T17:13:05,ROB-01,2,-13.64,7.52,61.8,0.118
2025-12-23T17:13:06,ROB-01,1,68.69,1.99,40.0,0.04
2025-12-23T17:13:06,ROB-01,2,-14.04,8.73,61.8,0.138
2025-12-23T17:13:07,ROB-01,1,67.92,1.52,40.0,0.029
2025-12-23T17:13:07,ROB-01,2,-14.43,8.77,61.8,0.177
2025-12-23T17:13:08,ROB-01,1,67.14,1.32,40.0,0.017
2025-12-23T17:13:08,ROB-01,2,-14.82,8.82,61.8,0.173
2025-12-23T17:13:09,ROB-01,1,66.35,1.23,40.0,0.018
2025-12-23T17:13:09,ROB-01,2,-15.19,8.95,61.8,0.169
2025-12-23T17:13:10,ROB-01,1,65.55,1.43,40.0,0.029
2025-12-23T17:13:10,ROB-01,2,-15.55,8.34,61.9,0.159
2025-12-23T17:13:11,ROB-01,1,64.75,1.93,40.0,0.024
2025-12-23T17:13:11,ROB-01,2,-15.9,9.64,61.9,0.147
2025-12-23T17:13:12,ROB-01,1,63.94,1.23,40.0,0.017
2025-12-23T17:13:12,ROB-01,2,-16.24,9.51,61.9,0.178
2025-12-23T17:13:13,ROB-01,1,63.12,1.69,40.0,0.03
2025-12-23T17:13:13,ROB-01,2,-16.56,8.33,61.9,0.127
2025-12-23T17:13:14,ROB-01,1,62.29,1.88,40.0,0.017
2025-12-23T17:13:14,ROB-01,2,-16.88,7.93,61.9,0.132
2025-12-23T17:13:15,ROB-01,1,61.45,1.26,40.0,0.034
2025-12-23T17:13:15,ROB-01,2,-17.17,8.97,61.9,0.139
2025-12-23T17:13:16,ROB-01,1,60.61,1.76,40.0,0.025
2025-12-23T17:13:16,ROB-01,2,-17.46,9.94,62.0,0.181
2025-12-23T17:13:17,ROB-01,1,59.77,1.53,40.0,0.029
2025-12-23T17:13:17,ROB-01,2,-17.73,9.64,62.0,0.172
2025-12-23T17:13:18,ROB-01,1,58.91,1.62,40.0,0.027
2025-12-23T17:13:18,ROB-01,2,-17.99,9.23,62.0,0.151
2025-12-23T17:13:19,ROB-01,1,58.05,1.31,40.0,0.034
2025-12-23T17:13:19,ROB-01,2,-18.23,8.15,62.0,0.124
2025-12-23T17:13:20,ROB-01,1,57.19,1.87,40.0,0.014
2025-12-23T17:13:20,ROB-01,2,-18.46,9.41,62.0,0.16
2025-12-23T17:13:21,ROB-01,1,56.32,1.58,40.0,0.036
2025-12-23T17:13:21,ROB-01,2,-18.67,8.7,62.1,0.165
2025-12-23T17:13:22,ROB-01,1,55.45,1.83,40.0,0.037
2025-12-23T17:13:22,ROB-01,2,-18.87,8.38,62.1,0.131
2025-12-23T17:13:23,ROB-01,1,54.57,1.86,40.0,0.018
2025-12-23T17:13:23,ROB-01,2,-19.05,9.87,62.1,0.181
2025-12-23T17:13:24,ROB-01,1,53.69,1.95,40.0,0.02
2025-12-23T17:13:24,ROB-01,2,-19.22,9.83,62.1,0.16
2025-12-23T17:13:25,ROB-01,1,52.81,1.45,40.0,0.014
2025-12-23T17:13:25,ROB-01,2,-19.37,9.64,62.1,0.192
2025-12-23T17:13:26,ROB-01,1,51.92,1.45,40.0,0.019
2025-12-23T17:13:26,ROB-01,2,-19.51,8.58,62.1,0.167
2025-12-23T17:13:27,ROB-01,1,51.03,1.39,40.0,0.011
2025-12-23T17:13:27,ROB-01,2,-19.63,10.01,62.2,0.191
2025-12-23T17:13:28,ROB-01,1,50.13,1.45,40.0,0.026
2025-12-23T17:13:28,ROB-01,2,-19.73,8.92,62.2,0.176
2025-12-23T17:13:29,ROB-01,1,49.24,1.62,40.0,0.02
2025-12-23T17:13:29,ROB-01,2,-19.81,9.78,62.2,0.185
2025-12-23T17:13:30,ROB-01,1,48.34,1.88,40.0,0.019
2025-12-23T17:13:30,ROB-01,2,-19.89,8.79,62.2,0.176
2025-12-23T17:13:31,ROB-01,1,47.44,1.36,40.1,0.022
2025-12-23T17:13:31,ROB-01,2,-19.94,8.61,62.2,0.173
2025-12-23T17:13:32,ROB-01,1,46.54,1.98,40.1,0.014
2025-12-23T17:13:32,ROB-01,2,-19.98,9.52,62.2,0.182
2025-12-23T17:13:33,ROB-01,1,45.65,1.54,40.1,0.031
2025-12-23T17:13:33,ROB-01,2,-20.0,9.92,62.3,0.157
2025-12-23T17:13:34,ROB-01,1,44.75,1.72,40.1,0.039
2025-12-23T17:13:34,ROB-01,2,-20.0,8.58,62.3,0.165
2025-12-23T17:13:35,ROB-01,1,43.85,1.29,40.1,0.025
2025-12-23T17:13:35,ROB-01,2,-19.99,9.45,62.3,0.146
2025-12-23T17:13:36,ROB-01,1,42.95,1.35,40.1,0.024
2025-12-23T17:13:36,ROB-01,2,-19.96,9.14,62.3,0.153
2025-12-23T17:13:37,ROB-01,1,42.05,1.42,40.1,0.027
2025-12-23T17:13:37,ROB-01,2,-19.91,9.51,62.3,0.16
2025-12-23T17:13:38,ROB-01,1,41.15,1.58,40.1,0.021
2025-12-23T17:13:38,ROB-01,2,-19.85,10.31,62.4,0.169
2025-12-23T17:13:39,ROB-01,1,40.25,1.64,40.1,0.037
2025-12-23T17:13:39,ROB-01,2,-19.77,10.26,62.4,0.181
2025-12-23T17:13:40,ROB-01,1,39.36,1.75,40.1,0.03
2025-12-23T17:13:40,ROB-01,2,-19.67,8.8,62.4,0.157
2025-12-23T17:13:41,ROB-01,1,38.47,1.7,40.1,0.036
2025-12-23T17:13:41,ROB-01,2,-19.56,9.84,62.4,0.17
2025-12-23T17:13:42,ROB-01,1,37.58,1.69,40.1,0.029
2025-12-23T17:13:42,ROB-01,2,-19.43,9.36,62.4,0.163
2025-12-23T17:13:43,ROB-01,1,36.69,1.39,40.1,0.019
2025-12-23T17:13:43,ROB-01,2,-19.29,10.21,62.4,0.188
2025-12-23T17:13:44,ROB-01,1,35.81,1.6,40.1,0.032
2025-12-23T17:13:44,ROB-01,2,-19.13,8.62,62.5,0.135
2025-12-23T17:13:45,ROB-01,1,34.93,1.51,40.1,0.022
2025-12-23T17:13:45,ROB-01,2,-18.95,8.58,62.5,0.148
2025-12-23T17:13:46,ROB-01,1,34.06,1.29,40.1,0.036
2025-12-23T17:13:46,ROB-01,2,-18.76,10.0,62.5,0.152
2025-12-23T17:13:47,ROB-01,1,33.19,1.61,40.1,0.016
2025-12-23T17:13:47,ROB-01,2,-18.55,9.4,62.5,0.144
2025-12-23T17:13:48,ROB-01,1,32.32,1.99,40.1,0.027
2025-12-23T17:13:48,ROB-01,2,-18.33,10.03,62.5,0.193
2025-12-23T17:13:49,ROB-01,1,31.46,1.58,40.1,0.012
2025-12-23T17:13:49,ROB-01,2,-18.1,8.91,62.6,0.148
2025-12-23T17:13:50,ROB-01,1,30.6,1.77,40.1,0.034
2025-12-23T17:13:50,ROB-01,2,-17.84,9.48,62.6,0.147
2025-12-23T17:13:51,ROB-01,1,29.75,1.9,40.1,0.02
2025-12-23T17:13:51,ROB-01,2,-17.58,8.99,62.6,0.163
2025-12-23T17:13:52,ROB-01,1,28.91,1.37,40.1,0.01
2025-12-23T17:13:52,ROB-01,2,-17.3,8.18,62.6,0.128
2025-12-23T17:13:53,ROB-01,1,28.07,1.51,40.1,0.018
2025-12-23T17:13:53,ROB-01,2,-17.01,8.5,62.6,0.158
2025-12-23T17:13:54,ROB-01,1,27.24,1.42,40.1,0.014
2025-12-23T17:13:54,ROB-01,2,-16.7,8.16,62.6,0.168
2025-12-23T17:13:55,ROB-01,1,26.42,1.53,40.1,0.037
2025-12-23T17:13:55,ROB-01,2,-16.38,7.83,62.7,0.127
2025-12-23T17:13:56,ROB-01,1,25.6,1.74,40.1,0.038
2025-12-23T17:13:56,ROB-01,2,-16.05,8.27,62.7,0.17
2025-12-23T17:13:57,ROB-01,1,24.79,1.88,40.1,0.039
2025-12-23T17:13:57,ROB-01,2,-15.7,8.4,62.7,0.173
2025-12-23T17:13:58,ROB-01,1,23.99,1.84,40.1,0.019
2025-12-23T17:13:58,ROB-01,2,-15.35,7.92,62.7,0.148
2025-12-23T17:13:59,ROB-01,1,23.2,1.64,40.1,0.031
2025-12-23T17:13:59,ROB-01,2,-14.98,8.33,62.7,0.132
2025-12-23T17:14:00,ROB-01,1,22.42,1.76,40.1,0.011
2025-12-23T17:14:00,ROB-01,2,-14.6,8.0,62.7,0.158
2025-12-23T17:14:01,ROB-01,1,21.65,1.8,40.1,0.022
